policy_id,request_id,question,output_outcome,gt_outcome,outcome_match,output_justification,gt_justification,output_payment,gt_payment,justification_similarity,justification_iou,payment_similarity,avg_justification_similarity
18,25,"(Cruise) We are traveling in the Caribbean, and our neighbor called to inform us that there is a water leak in our apartment. We can’t do much from here, but as we return in five days, it might be too late. Can you send someone?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,26,"(Cruise) We are supposed to leave in two days, but my son broke his wrist playing basketball. We wish to postpone our trip by a month—will you help with the additional costs?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,27,"We are a group of 5 leaving in 2 days. One of us had a serious accident and won’t be able to come. His girlfriend, who is traveling with us, does not want to come without him. Will the company refund the travel expenses for both of them?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,28,"We are a group of five leaving in two days. One of us had a serious accident and won’t be able to travel. Without him, we don’t feel like going. Will the company refund the travel expenses for all of us?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,29,"I am at the airport in New York with my family, and my bag was shipped to Dubai. Do I have the right to a refund from the insurance?",Yes,Yes,0,"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.","In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy","Indemnity amount for baggage loss Option 1 € 150,00 Option 2 € 350,00 Option 3 € 500,00","ARTICLE 1.2 - INDEMNIFICATION OPTIONS. The Insured Person may choose from the following reimbursement options the amount payable to him/her in the event of the materialization of an indemnifiable claim. The Indemnification option selected and operative will be only the one resulting in the policy certificate according to the following: Indemnity amount for baggage loss Option 1 € 150,00 Option 2 € 350,00 Option 3 € 500,00",0.9965753424657534,1.0,0.20470588235294118,0.6006406124093473
18,30,"We are a group of 20 and just landed in São Paulo, but one of our team members did not receive his bag at the airport. Does he have the right to a reimbursement?",Yes,Yes,0,"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.","ARTICLE 1.1 - OBJECT OF INSURANCE In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy. The Baggage must have been duly checked in by the Insured and delivered to the Check-in Desk of the air carrier for boarding in the hold.","Indemnity amount for baggage loss Option 1 € 150,00 Option 2 € 350,00 Option 3 € 500,00","ARTICLE 1.2 - INDEMNIFICATION OPTIONS. The Insured Person may choose from the following reimbursement options the amount payable to him/her in the event of the materialization of an indemnifiable claim. The Indemnification option selected and operative will be only the one resulting in the policy certificate according to the following: Indemnity amount for baggage loss Option 1 € 150,00 Option 2 € 350,00 Option 3 € 500,00",0.6293103448275862,0.6875,0.20470588235294118,0.4170081135902637
18,31,"We are a group of 20 and just landed in São Paulo, but 4 of our colleagues (2 couples) need to return home due to urgent work matters. Will the company reimburse their trip?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,32,"We are a group of 20 and just landed in São Paulo, but 4 of our colleagues (2 couples) need to return home due to the death of the uncle of one of them. Will the insurance reimburse their trip?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,33,"I am traveling to Japan and had a layover in Dubai with my family of 4. Our flight to Dubai arrived 4 hours late. Although we didn’t miss our connection to Tokyo, will the insurance compensate us for the inconvenience?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,34,"We had a car accident in the USA, and a person in the other car broke a leg. They are claiming it was our fault. Will the company cover the expenses?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,35,"We are in the mountains, and I attempted paragliding. Upon landing, I injured my right ankle and had to go to the hospital. Will the insurance reimburse me?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,36,"We were sailing in the Caribbean, and my daughter was hit on the head by the boom of the sailboat. We had to take her to a private hospital in St. Lucia, which seems expensive. Will the insurance cover the expenses?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,37,I was in Jerez de la Frontera kite surfing when I lost control and crashed into a large buoy. I am now in the hospital. Will the insurance cover the expenses?,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,38,"We booked a trip for our family of 6, but my husband has severe back pain and previously had surgery for this condition. We won’t be able to leave. Will the company reimburse the trip for all 6 of us?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,39,"We booked a trip for our family of 6, but my husband has severe back pain. We won’t be able to leave. Will the company reimburse the trip for all 6 of us?",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,40,"I am climbing Mount Everest, and my Sherpa accidentally dropped my baggage into a deep ravine, making it unretrievable. Can you reimburse it?",No - Unrelated event,No - condition(s) not met,1,,"ARTICLE 1.1 - OBJECT OF INSURANCE In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy. The Baggage must have been duly checked in by the Insured and delivered to the Check-in Desk of the air carrier for boarding in the hold",,,0.0,0.0,1.0,0.5
18,41,Our football team of 18 players booked a trip to Girona for an international tournament. 2 of our players had an accident 5 days ago and won’t be able to come. Can you reimburse their flights and hotel rooms?,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
